Card Name,Rating - Draftmancer,Rating - AF,Set,Source,Notes
Jasmine - Resourceful Infiltrator,1,C-,8,Be Our Guest,
Little Sister - Responsible Rabbit,0,D,8,Be Our Guest,
Dumptruck - Karnage's Second Mate,1,C,8,Be Our Guest,
Captain Hook - Forceful Duelist,1,C+,8,Fortyborn,
Huey - Reliable Leader,4,B+,8,Be Our Guest,
Ludwig Von Drake - All-Around Expert,1,C,8,Be Our Guest,
Jim Dear - Beloved Husband,1,C,8,Be Our Guest,
Perdita - On The Lookout,1,C-,8,Be Our Guest,
Antonio's Jaguar - Faithful Companion,1,C-,8,Be Our Guest,
Dalmatian Puppy - Tail Wagger,1,C+,8,Fortyborn,
Candy Drift,1,C+,8,Be Our Guest,
Trials And Tribulations,1,C-,8,Be Our Guest,
The Nephews' Piggy Bank,0,F,8,Be Our Guest,
Bambi - Prince Of The Forest,1,C-,8,Be Our Guest,
Jiminy Cricket - Level-Headed And Wise,1,C,8,Be Our Guest,
Nero - Fearsome Crocodile,1,C+,8,Be Our Guest,
Mother Gothel - Knows What's Best,1,C,8,Be Our Guest,
Blue Fairy - Guiding Light,5,A+,8,Be Our Guest,
Scarab,0,F,8,Be Our Guest,
Ice Spikes,0,D,8,Be Our Guest,
Tipo - Junior Chipmunk,2,B-,8,Be Our Guest,
Dormouse - Easily Agitated,1,C,8,Be Our Guest,
Hiro Hamada - Intuitive Thinker,0,D+,8,Be Our Guest,
Undermine,1,C,8,Be Our Guest,
Chem Purse,0,F,8,Be Our Guest,
Jeweled Collar,1,C+,8,Be Our Guest,
Vanellope Von Schweetz - Spunky Speedster,3,B,8,Be Our Guest,
Lumiere - Nimble Candelabra,0,D+,8,Be Our Guest,
Thumper - Young Bunny,1,C,8,Be Our Guest,
Tinker Bell - Insistent Fairy,1,C-,8,Be Our Guest,
Lefou - Cake Thief,0,D+,8,Be Our Guest,
The Coachman - Greedy Deceiver,1,C,8,Be Our Guest,
Friend Owl - Cantankerous Neighbor,1,C-,8,Be Our Guest,
Go Go Tomago - Mechanical Engineer,0,D+,8,Be Our Guest,
Adelaide Bonfamille - Patron of the Arts,1,C+,8,Be Our Guest,
Bernard - Over-Prepared,3,B,8,Be Our Guest,
Roquefort - Lock Expert,0,D+,8,Be Our Guest,
Pouncing Practice,0,D+,8,Be Our Guest,
Atlantean Crystal,1,C+,8,Be Our Guest,
Prince Achmed - Rival Suitor,0,D,8,Be Our Guest,
Toby Turtle - Wary Friend,0,D+,8,Be Our Guest,
Nathaniel Flint - Notorious Pirate,1,C,8,Be Our Guest,
Quick Shot,1,C+,8,Be Our Guest,
Louie - One Cool Duck,1,C,8,Be Our Guest,
Lady - Family Dog,0,D+,8,Be Our Guest,
Pua - Protective Pig,5,A+,8,Be Our Guest,
King Candy - Sugar Rush Nightmare,0,D+,8,Be Our Guest,
Bolt - Down But Not Out,1,C+,8,Be Our Guest,
Clawhauser - Front Desk Officer,1,C-,8,Be Our Guest,
Joey - Blue Pigeon,0,D+,8,Be Our Guest,
Madame Medusa - Deceiving Partner,0,D,8,Be Our Guest,
Lena Sabrewing - Pure Energy,5,A-,8,Be Our Guest,
Megara - Part Of The Plan,1,C,8,Be Our Guest,
Yelana - Northuldra Leader,2,B-,8,Be Our Guest,
Poe De Spell - Magica's Brother,1,C,8,Be Our Guest,
Madam Mim - Up To No Good,1,C-,8,Be Our Guest,
Bambi - Little Prince,0,F,8,Be Our Guest,
Flower - Shy Skunk,1,C,8,Be Our Guest,
They Never Come Back,1,C+,8,Be Our Guest,
Pull The Lever!,1,C,8,Be Our Guest,
Into The Unknown,3,B,8,Be Our Guest,
Wilhelmina Packard - The Radio Operator,1,C,8,Be Our Guest,
Tramp - Observant Guardian,1,C-,8,Be Our Guest,
Fred - Major Science Enthusiast,0,D+,8,Be Our Guest,
Louis - Endearing Alligator,2,B-,8,Be Our Guest,
Don Karnage - Air Pirate Leader,1,C+,8,Be Our Guest,
Archimedes - Resourceful Owl,0,D+,8,Be Our Guest,
He Who Steals And Runs Away,0,D,8,Be Our Guest,
Wrong Lever!,1,C-,8,Be Our Guest,
Walk The Plank!,0,F,8,Be Our Guest,
Gloyd Orangeboar - Fierce Competitor,0,D+,8,Be Our Guest,
Gyro Gearloose - Eccentric Inventor,4,B+,8,Be Our Guest,
The Dodo - Outlandish Storyteller,0,D,8,Be Our Guest,
Mushu - Fast-Talking Dragon,2,B-,8,Be Our Guest,
Figaro - Tuxedo Cat,0,D,8,Be Our Guest,
Wreck-It Ralph - Back Seat Driver,1,C-,8,Be Our Guest,
Mr. Snoops - Betrayed Partner,3,B,8,Be Our Guest,
Prince John - Fraidy-Cat,1,C-,8,Be Our Guest,
Sir Pellinore - Seasoned Knight,1,C-,8,Be Our Guest,
Anita Radcliffe - Dog Lover,0,D,8,Be Our Guest,
Anna - Trusting Sister,0,D+,8,Be Our Guest,
Mrs. Potts - Head Housekeeper,0,D+,8,Be Our Guest,
Stitch - Experiment 626,0,F,8,Be Our Guest,
Television Set,0,F,8,Be Our Guest,
Belle's Favorite Book,0,F,8,Be Our Guest,
Bobby - Purple Pigeon,1,C+,8,Be Our Guest,
Magic Carpet - Phantom Rug,1,C-,8,Be Our Guest,
General Li - Head Of The Imperial Army,1,C+,8,Be Our Guest,
Genie - Satisfied Dragon,2,B-,8,Be Our Guest,
Zipper - Flying Ranger,1,C,8,Be Our Guest,
Vinnie - Green Pigeon,1,C,8,Be Our Guest,
Desperate Plan,0,F,8,Be Our Guest,
Hamster Ball,0,F,8,Be Our Guest,
Dewey - Lovable Showoff,1,C,8,Be Our Guest,
Goofy - Groundbreaking Chef,5,A,8,Be Our Guest,
Antonio Madrigal - Friend to All,0,D+,8,Be Our Guest,
Minnie Mouse - Daring Defender,2,B-,8,Be Our Guest,
Tiana - Natural Talent,0,F,8,Be Our Guest,
Kaa - Hypnotizing Python,1,C+,8,Be Our Guest,
Rolly - Chubby Puppy,1,C,8,Be Our Guest,
Rhino - Power Hamster,2,B-,8,Be Our Guest,
Only So Much Room,0,D+,8,Be Our Guest,
Druun - Ravenous Plague,1,C-,8,Be Our Guest,
Bruno Madrigal - Single-Minded,1,C+,8,Be Our Guest,
Kuzco - Bored Royal,0,F,8,Be Our Guest,
Ryder - Fleet-Footed Infiltrator,2,B-,8,Be Our Guest,
Elsa - Fierce Protector,1,C-,8,Be Our Guest,
Pinocchio - Strings Attached,5,A+,8,Be Our Guest,
Everybody's Got A Weakness,1,C+,8,Be Our Guest,
Chaca - Junior Chipmunk,0,D,8,Be Our Guest,
March Hare - Hare-Brained Eccentric,2,B-,8,Be Our Guest,
Mad Dog - Karnage's First Mate,1,C,8,Be Our Guest,
Napoleon - Clever Bloodhound,1,C+,8,Be Our Guest,
Chip - Quick Thinker,1,C+,8,Be Our Guest,
Gadget Hackwrench - Quirky Scientist,2,B-,8,Be Our Guest,
Flynn Rider - Breaking And Entering,3,B,8,Be Our Guest,
Queen of Hearts - Haughty Monarch,1,C,8,Be Our Guest,
Go Go Tomago - Cutting Edge,4,B+,8,Be Our Guest,
Honey Lemon - Costumed Catalyst,0,D+,8,Be Our Guest,
Jock - Attentive Uncle,4,B+,8,Be Our Guest,
Brutus - Fearsome Crocodile,1,C,8,Be Our Guest,
Alice - Courageous Keyholder,1,C+,8,Be Our Guest,
Gaston - Arrogant Showoff,1,C,8,Be Our Guest,
Cri-Kee - Part Of The Team,2,B-,8,Be Our Guest,
Mulan - Charging Ahead,0,F,8,Be Our Guest,
Faline - Playful Fawn,1,C,8,Be Our Guest,
The Mouse Queen - Ruler Of Mousedom,1,C+,8,Be Our Guest,
The Wardrobe - Perceptive Friend,0,D+,8,Be Our Guest,
Nani - Heist Mastermind,1,C+,8,Be Our Guest,
Arthur - Determined Squire,5,A+,8,Be Our Guest,
Jasmine - Steady Strategist,1,D+/B,8,Be Our Guest,
Jumba Jookiba - Critical Scientist,0,D+,8,Be Our Guest,
Khan - War Horse,1,C,8,Be Our Guest,
Iago - Out Of Reach,1,C+,8,Be Our Guest,
Stitch - Alien Troublemaker,4,B+,8,Be Our Guest,
Darling Dear - Beloved Wife,1,C+,8,Be Our Guest,
The Colonel - Old Sheepdog,0,D,8,Be Our Guest,
Magica De Spell - Shadow Form,1,C+,8,Be Our Guest,
The Sultan - Royal Apparition,3,B,8,Be Our Guest,
Jafar - High Sultan of Lorcana,1,C+,8,Be Our Guest,
Camilo Madrigal - Center Stage,1,C+,8,Be Our Guest,
Forest Duel,1,C+,8,Be Our Guest,
Rapunzel - High Climber,5,A+,8,Be Our Guest,
Captain Hook - The Pirate King,2,B-,8,Be Our Guest,
Lafayette - Sleepy Basset Hound,1,C-,8,Be Our Guest,
Lilo - Causing an Uproar,3,B,8,Be Our Guest,
Lumiere - Fired Up,5,A-,8,Be Our Guest,
Wasabi - Always Prepared,1,C,8,Be Our Guest,
Geppetto - Skilled Craftsman,0,D+,8,Be Our Guest,
Monterey Jack - Defiant Protector,5,A-,8,Be Our Guest,
Arianna - Queen of Corona,1,C,8,Be Our Guest,
Namaari - Single-Minded Rival,1,C+,8,Be Our Guest,
Chief Bogo - Commanding Officer,0,D,8,Be Our Guest,
Bruno Madrigal - Singing Seer,0,F,8,Be Our Guest,
Tramp - Dapper Rascal,5,A+,8,Be Our Guest,
Wreck-It Ralph - Big Lug,0,F,8,Be Our Guest,
Perdita - Determined Mother,0,D+,8,Be Our Guest,
Pluto - Tried and True,2,B-,8,Be Our Guest,
Calhoun - Hard-Nosed Leader,2,B-,8,Be Our Guest,
Alma Madrigal - Accepting Grandmother,0,D+,8,Be Our Guest,
Donald Duck - Coin Collector,0,D+,8,Be Our Guest,
It Means No Worries,1,C+,8,Be Our Guest,
Hades - Ruthless Tyrant,0,F,8,Be Our Guest,
Abu - Illusory Pachyderm,1,C,8,Be Our Guest,
Monstro - Infamous Whale,0,D+,8,Be Our Guest,
Kuzco - Impulsive Llama,0,F,8,Be Our Guest,
Yzma - On Edge,0,F,8,Be Our Guest,
Madam Mim - Rhino,0,F,8,Be Our Guest,
Anna - Magical Mission,0,D+,8,Be Our Guest,
Fantastical and Magical,1,C+,8,Be Our Guest,
Basil - Undercover Detective,1,C,8,Be Our Guest,
Fred - Giant-Sized,1,C+,8,Be Our Guest,
Raya - Infiltration Expert,4,B+,8,Be Our Guest,
Alice - Clumsy As Can Be,0,F,8,Be Our Guest,
Maui - Stubborn Trickster,5,A,8,Be Our Guest,
Stopped Chaos In Its Tracks,1,C,8,Be Our Guest,
Honest John - Shameless Schemer,1,C,8,Be Our Guest,
Mushu - Your Worst Nightmare,5,A-,8,Be Our Guest,
Nothing We Won't Do,2,B-,8,Be Our Guest,
Get Out!,1,C,8,Be Our Guest,
Most Everyone's Mad Here,0,F,8,Be Our Guest,
Ratigan - Greedy Genius,0,D+,8,Be Our Guest,
Aladdin - Vigilant Guard,4,B+,8,Be Our Guest,
Heads Held High,0,D,8,Be Our Guest,
Down in New Orleans,0,F,8,Be Our Guest,
Atitaya - Fang General,0,D+,8,Be Our Guest,
Vincenzo Santorini - The Explosives Expert,4,B+,8,Be Our Guest,
Mickey Mouse - Giant Mouse,0,F,8,Be Our Guest,
Beyond the Horizon,1,C+,8,Be Our Guest,
Triton's Daughters - Discordant Chorus,5,A,Q1,CityNoise,
Prince Eric - Grim Groom,5,A,Q1,CityNoise,
Bruno Madrigal - Unspeakable Seer,5,A,Q1,CityNoise,
Gaston - Egotistical Bully,5,A,Q1,CityNoise,
Mad Hatter - Sinister Host,5,A,Q1,CityNoise,
Jetsam - Wicked Whisperer,5,A,Q1,CityNoise,
Magica De Spell - Shadowy Sorceress,5,A,Q1,CityNoise,
Flotsam - Wicked Defender,5,A,Q1,CityNoise,
Tamatoa - Grabby Crab,5,A,Q1,CityNoise,
Shark - Toothy Terror,5,A,Q1,CityNoise,
Anna - Ensnared Sister,5,A,Q1,CityNoise,
Minnie Mouse - Wild-Eyed Diver,5,A,Q1,CityNoise,
Lash Out,5,A,Q1,CityNoise,
Lightning Storm,2,B-,Q1,CityNoise,
Choppy Waters,3,B,Q1,CityNoise,
Entangling Magic,5,A,Q1,CityNoise,
Tentacle Swipe,5,A,Q1,CityNoise,
Capsize,5,A,Q1,CityNoise,
Whirlpool,5,A,Q1,CityNoise,
Crushing Wave,5,A,Q1,CityNoise,
Typhoon,5,A,Q1,CityNoise,
Riptide,5,A,Q1,CityNoise,
Ursula's Stolen Trident,5,A,Q1,CityNoise,
Ursula's Contract,5,A,Q1,CityNoise,
The Hexwell Crown,5,A,Q1,CityNoise,
Tsunami,5,A,Q1,CityNoise,
Hercules - Manipulated Hero,4,B+,Q1,CityNoise,
Thomas - Wide-Eyed Recruit,0,D,11,Be Our Guest,
Lilo - Snow Artist,0,D-,11,Be Our Guest,
Zootopia - Tundratown,0,D,11,Be Our Guest,
Flit - Reflective Hummingbird,1,C-,11,Be Our Guest,
Meeko - Skittish Scrounger,0,F,11,Be Our Guest,
Pua - Disgruntled Pig,1,C-,11,Be Our Guest,
Swordplay,0,D,11,Be Our Guest,
Pot of Honey,0,D,11,Be Our Guest,
Stitch - Naughty Experiment,1,C-,11,Be Our Guest,
Copper - Hound Pup,0,D,11,Be Our Guest,
Tod - All Alone,1,C-,11,Be Our Guest,
Donald Duck - Nephew Fred,1,C-,11,Be Our Guest,
Hercules - Spectral Demigod,0,D,11,Be Our Guest,
Lonely Grave,0,F,11,Be Our Guest,
Beast’s Castle - Winter Gardens,0,F,11,Be Our Guest,
Roo - Little Helper,0,D+,11,Be Our Guest,
Sina - Vigilant Parent,1,C,11,Be Our Guest,
Honker Muddlefoot - Timid Genius,0,D-,11,Be Our Guest,
Blue Smoke,0,F,11,Be Our Guest,
Tiny Tim’s Crutch,0,D,11,Be Our Guest,
Darkwing Duck - Crime Fighter,1,C-,11,Be Our Guest,
Gantu - Hamsterviel’s Accomplice,0,F,11,Be Our Guest,
Winterspell,0,D+,11,Be Our Guest,
Nearly Indestructible,0,D,11,Be Our Guest,
Infra-Pink Ultra Scan Specs,0,D,11,Be Our Guest,
Pudge - Controls the Weather,0,D-,11,Be Our Guest,
David - Protective Snowboarder,1,C,11,Be Our Guest,
Grandmother Willow - Ancient Advisor,1,C,11,Be Our Guest,
John Smith - Snow Tracker,1,C,11,Be Our Guest,
Reuben - Sandwich Expert,1,C-,11,Be Our Guest,
Simba - Playful Pouncer,1,C-,11,Be Our Guest,
Angel - Siren Singer,0,D-,11,Be Our Guest,
Mother will protect you,0,D,11,Be Our Guest,
Nala - Romping in the snow,1,C-,11,Be Our Guest,
Pocahontas - Following the wind,2,B-,11,Be Our Guest,
Anna - Little Sister,1,C-,11,Be Our Guest,
Christopher Robin - Joining the fun,1,C-,11,Be Our Guest,
Heihei - Persistent Presence,1,C+,11,Frank Karsten,
Come out and Fight!,0,D,11,Be Our Guest,
Mother’s Necklace,0,F,11,Be Our Guest,
Mulan - Resourceful Recruit,0,D,11,Be Our Guest,
Minnie Mouse - Spinning Skater,2,B-,11,Be Our Guest,
Dinky - Has the Brains,0,D,11,Be Our Guest,
Squeaks - Cozy Caterpillar,1,C,11,Be Our Guest,
White Rabbit - Late Again,1,C+,11,Be Our Guest,
Strike a good match,1,C-,11,Fortyborn,
Snowball Fight,0,D,11,Be Our Guest,
Rafiki’s Bakora Staff,0,F,11,Be Our Guest,
Scrooge McDuck - Ghostly Ebenezer,2,B-,11,Be Our Guest,
Fa Zhou - Honorable Warrior,0,D,11,Be Our Guest,
Liquidator - Iced Over,1,C-,11,Be Our Guest,
Iduna - Alarmed Queen,1,C+,11,Be Our Guest,
Negaduck - Evil Doppelganger,1,C+,11,Be Our Guest,
Beast - Snowfield Troublemaker,1,C,11,Be Our Guest,
Force of a Great Typhoon,0,D,11,Be Our Guest,
Scrooge’s Counting House - Ebenezer’s office,0,D,11,Be Our Guest,
Piglet - Entranced by Snow,1,C,11,Be Our Guest,
Darkwing Duck - Drake Mallard,1,C,11,Be Our Guest,
Splatter Phoenix - Rejected Artist,0,D,11,Be Our Guest,
Mickey Mouse - Bob Cratchit,1,C,11,Be Our Guest,
Distract,1,C,11,Fortyborn,
Wipe Out!,0,F,11,Be Our Guest,
Hidden Trap,0,F,11,Be Our Guest,
Launchpad - Trusty Sidekick,1,C-,11,Be Our Guest,
Nani - No Worries,1,C-,11,Be Our Guest,
Stitch - High Badness Level,1,C-,11,Be Our Guest,
Judy Hopps - Snowball Patrol,0,D,11,Be Our Guest,
Lilo - Bundled Up,1,C-,11,Be Our Guest,
Keep the ancient ways,0,F,11,Be Our Guest,
The terror that flaps in the night,1,C+,11,Be Our Guest,
Containment Unit,0,F,11,Be Our Guest,
Pocahontas - Finding the way,1,C,11,Be Our Guest,
Timon - Snowball Swiper,0,F,11,Be Our Guest,
Pleakley - Arctic Naturalist,0,D,11,Be Our Guest,
Nani - Stage Manager,0,D,11,Be Our Guest,
Percy - Pupsicle,1,C+,11,Be Our Guest,
Akood et Emuti,1,C+,11,Be Our Guest,
Ohana Means Family,5,A-,11,Be Our Guest,
John Smith’s Compass,0,F,11,Be Our Guest,
Morgana Macawber - Self-centered Spellcaster,1,C+,11,Be Our Guest,
Rabbit - fed up,1,C,11,Be Our Guest,
Darkwing duck - darkwolf dog,0,D,11,Be Our Guest,
Tinker bell - snowflake collector,0,D-,11,Be Our Guest,
Genie - Magical researcher,4,B+,11,Be Our Guest,
Do you want to build a snowman,0,F,11,Be Our Guest,
Mystical Inkcaster,0,F,11,Be Our Guest,
The Frozen Vine - Monstrous Plant,1,C-,11,Be Our Guest,
Ling - Snow Warrior,2,B-,11,Be Our Guest,
Boomer - has the beak,1,C-,11,Be Our Guest,
Aladdin - on the edge of adventure,0,D,11,Be Our Guest,
Vixey - Forest Friend,3,B,11,Be Our Guest,
Snow Fort,0,F,11,Be Our Guest,
Retro Evolution Device,0,F,11,Be Our Guest,
Game Preserve,0,D+,11,Be Our Guest,
Taurus Bulba - Steerminator,1,C+,11,Be Our Guest,
Elisa Maza - Transformed Gargoyle,1,C+,11,Be Our Guest,
Agnarr - King of Arendelle,0,D,11,Be Our Guest,
Goofy - Klutzy Skier,1,C+,11,Be Our Guest,
Elsa - Concerned Sister,0,D,11,Be Our Guest,
The cold never bothered me,0,F,11,Be Our Guest,
Kristoff’s Lute,0,F,11,Be Our Guest,
Minnie Mouse - Tiny Tim’s Mother,1,C,11,Be Our Guest,
Daisy Duck - Isabel,1,C,11,Be Our Guest,
Jiminy Cricket - Ghost of Christmas Past,1,C+,11,Be Our Guest,
Gosalyn Mallard - Curious Child,0,D,11,Be Our Guest,
Morty Fieldmouse - Tiny Tim,0,D,11,Be Our Guest,
Scrooge McDuck - Miserly Ebenezer,0,F,11,Be Our Guest,
Visiting Christmas Past,0,F,11,Be Our Guest,
Darkwing’s Chair Set,0,F,11,Be Our Guest,
Darkwing’s Gas Device,0,F,11,Be Our Guest,
Rapunzel - Ethereal Protector,1,C+,11,Be Our Guest,
Launchpad - Hideout Defender,0,D,11,Be Our Guest,
Li Shang - Solemn Son,1,C+,11,Be Our Guest,
Chief - Seasoned Tracker,2,B-,11,Be Our Guest,
Duke Weaselton - Surly Crook,0,D,11,Be Our Guest,
Angela - Night Warrior,1,C+,11,Be Our Guest,
Gigi - Best in Snow,1,C+,11,Be Our Guest,
The Thunderquack,0,F,11,Be Our Guest,
Tiana - Warm and Happy,1,C+,11,Be Our Guest,
Nakoma - Waiting out the storm,2,B-,11,Be Our Guest,
Chief Powhatan - Protective Leader,4,B+,11,Be Our Guest,
Sarabi - Protecting the pride,2,B-,11,Be Our Guest,
Bambi - Ethereal Fawn,4,B+,11,Be Our Guest,
Wisdom of the Willow,1,C+,11,Be Our Guest,
Alice - Well-read whisper,4,B+,11,Be Our Guest,
Tigger - Bouncing all the way,0,D,11,Be Our Guest,
Isis Vanderchill - Ice queen of st.canard,1,C+,11,Be Our Guest,
Kristoff - icy explorer,0,F,11,Be Our Guest,
Sven - Leaping Reindeer,4,B+,11,Be Our Guest,
Colors of the wind,2,B-,11,Be Our Guest,
Big mama - clever and calming,0,D,11,Be Our Guest,
Yao - Snow Warrior,1,C,11,Be Our Guest,
Goofy - Ghost of jacob marley,1,C+,11,Be Our Guest,
Tod - Playful Kit,5,A-,11,Be Our Guest,
Donald Duck - fred honeywell,1,C-,11,Be Our Guest,
Freeze the Vine,0,D-,11,Be Our Guest,
Education or elimination,2,B-,11,Be Our Guest,
Battering Ram,0,D-,11,Be Our Guest,
Mulan - ready for battle,1,C,11,Be Our Guest,
Maui - Snow Slider,1,C,11,Be Our Guest,
Slushy - Glacial Guster,4,B+,11,Be Our Guest,
Scrooge Mcduck - Ebenezer Scrooge,2,B-,11,Be Our Guest,
Willie the Giant - Ghost of Christmas Present,1,C-,11,Be Our Guest,
Nani's Payback,1,C,11,Be Our Guest,
Marching off to battle,3,B,11,Be Our Guest,
Graveyard of Christmas Future - Lonely Resting Place,0,D,11,Be Our Guest,
Darkwing duck - dashing gadgeteer,0,F,11,Be Our Guest,
Winnie the Pooh - Hungry Bear,0,D-,11,Be Our Guest,
Belle - Snowfield strategist,2,B-,11,Be Our Guest,
Amos Slade - Tenacious Tracker,1,C+,11,Be Our Guest,
Grand Councilwoman - Galactic Authority,4,B+,11,Be Our Guest,
Angel - Experiment 624,2,B-,11,Be Our Guest,
Let’s get dangerous,0,F,11,Be Our Guest,
Darkwing Tower - Icy Headquarters,0,D,11,Be Our Guest,
Stitch - carefree snowboarder,5,A-,11,Be Our Guest,
Fangmeyer - icy officer,0,F,11,Be Our Guest,
Cobra Bubbles - Dedicated Official,3,B,11,Be Our Guest,
Pocahontas - Peacekeeper,0,D,11,Be Our Guest,
Taran - Magically Armed,3,B,11,Be Our Guest,
Anna - Soothing sister,1,C,11,Be Our Guest,
Marshmallow - cranky climber,5,A-,11,Be Our Guest,
"Witches of morva - orddu, orwen, and orgoch",1,C+,11,Be Our Guest,
Chernabog - unnatural force,4,B+,11,Be Our Guest,
Mushu - Sneaky dragon,1,C-,11,Be Our Guest,
Copper - Champion of the forest,0,D,11,Be Our Guest,
Minnie Mouse - mrs cratchit,1,C-,11,Be Our Guest,
Negaduck - Public Enemy number one,1,C+,11,Be Our Guest,
Goofy - marley’s clumsy spirit,1,C+,11,Be Our Guest,
Grab your Bow,0,F,11,Be Our Guest,
kanga - peaceful gatherer,1,C,11,Be Our Guest,
Piglet - Cocoa Maker,1,C,11,Be Our Guest,
Pete - ghost of christmas future,4,B+,11,Be Our Guest,
Moana - Curious Explorer,2,B-,11,Be Our Guest,
Chief Tui - Weaving a tale,0,D,11,Be Our Guest,
Let it Go,5,A-,11,Fortyborn,
Prince Naveen - bundled up,1,C+,11,Be Our Guest,
Donald duck - along for the ride,0,D,11,Be Our Guest,
Mchorn - Ice-cold officer,4,B+,11,Be Our Guest,
Darkwing Duck - darkwarrior,1,C+,11,Be Our Guest,
John Smith - Undaunted Protector,2,B-,11,Be Our Guest,
Pumbaa - Winter Warthog,0,F,11,Be Our Guest,
Lilo - Rock star,0,D,11,Be Our Guest,
Widow Tweed - Kindly Soul,2,B-,11,Be Our Guest,
Morgana Macawber - Reformed Spellcaster,1,C,11,Be Our Guest,
Lumpy - playful heffalump,5,A-,11,Be Our Guest,
Mickey mouse - snowboard ace,0,F,11,Be Our Guest,
Copper - on the scent,2,B-,11,Be Our Guest,
Elsa - Ice Artisan,0,D,11,Be Our Guest,
Mickey Mouse - Tiny Tim’s Father,1,C+,11,Be Our Guest,
Scrooge Mcduck - Reformed Ebenezer,0,D,11,Be Our Guest,
Space cows - Unexpected Allies,1,C-,11,Be Our Guest,
Chien-po - Snow warrior,1,C-,11,Be Our Guest,
Tod - Knows all the tricks,1,C,11,Be Our Guest,
Wreck-it Ralph - Raging Wrecker,0,F,11,Be Our Guest,
Tamatoa - Seeker of Shine,0,D,11,Be Our Guest,
Li shang - valiant leader,0,D,11,Be Our Guest,
Darkwing Duck - cool under pressure,0,D,11,Be Our Guest,
Jumba Jookiba - prolific inventor,1,C,11,Be Our Guest,
Raging Storm,0,F,11,Be Our Guest,
Stegmutt - Clumsy Dinosaur,0,F,11,Be Our Guest,
Dr.Hamsterviel - Infamous Scientist,0,D,11,Be Our Guest,
Eeyore - In the way,2,B-,11,Be Our Guest,
Olaf - snowman of action,0,F,11,Be Our Guest,
Gramma Tala - Connected to nature,1,C-,11,Be Our Guest,
