Card Name,Rating - Draftmancer,Rating - AF,Set,Source,Notes
Mad Hatter - Sinister Host,5,A,Q1,CityNoise,
Jetsam - Wicked Whisperer,5,A,Q1,CityNoise,
Magica De Spell - Shadowy Sorceress,5,A,Q1,CityNoise,
Flotsam - Wicked Defender,5,A,Q1,CityNoise,
Tamatoa - Grabby Crab,5,A,Q1,CityNoise,
Shark - Toothy Terror,5,A,Q1,CityNoise,
Anna - Ensnared Sister,5,A,Q1,CityNoise,
Minnie Mouse - Wild-Eyed Diver,5,A,Q1,CityNoise,
Lash Out,5,A,Q1,CityNoise,
Lightning Storm,3,B-,Q1,CityNoise,
Choppy Waters,4,B,Q1,CityNoise,
Entangling Magic,5,A,Q1,CityNoise,
Tentacle Swipe,5,A,Q1,CityNoise,
Capsize,5,A,Q1,CityNoise,
Whirlpool,5,A,Q1,CityNoise,
Crushing Wave,5,A,Q1,CityNoise,
Typhoon,5,A,Q1,CityNoise,
Riptide,5,A,Q1,CityNoise,
Ursula's Stolen Trident,5,A,Q1,CityNoise,
Ursula's Contract,5,A,Q1,CityNoise,
The Hexwell Crown,5,A,Q1,CityNoise,
Tsunami,5,A,Q1,CityNoise,
Hercules - Manipulated Hero,5,B+,Q1,CityNoise,
Rhino - Power Hamster,5,A,8,Frank Karsten,
Rapunzel - High Climber,5,A,8,Frank Karsten,
Mushu - Your Worst Nightmare,5,A,8,Frank Karsten,
Raya - Infiltration Expert,5,A,8,Frank Karsten,
Maui - Stubborn Trickster,5,A,8,Frank Karsten,
Tramp - Dapper Rascal,5,A,8,Frank Karsten,
Blue Fairy - Guiding Light,5,B+,8,Frank Karsten,
Gyro Gearloose - Eccentric Inventor,5,B+,8,Frank Karsten,
Lena Sabrewing - Pure Energy,5,B+,8,Frank Karsten,
Pinocchio - Strings Attached,5,B+,8,Frank Karsten,
Stitch - Alien Troublemaker,5,B+,8,Frank Karsten,
Go Go Tomago - Cutting Edge,3,B+,8,Frank Karsten,
Minnie Mouse - Daring Defender,5,B+,8,Frank Karsten,
Monterey Jack - Defiant Protector,5,B+,8,Frank Karsten,
Magica De Spell - Shadow Form,3,B+,8,Frank Karsten,
Namaari - Single‐Minded Rival,5,B+,8,Frank Karsten,
Calhoun - Hard‐Nosed Leader,5,B+,8,Frank Karsten,
Camilo Madrigal - Center Stage,5,B+,8,Frank Karsten,
Into the Unknown,5,B+,8,Frank Karsten,
Vanellope von Schweetz - Spunky Speedster,4,B,8,Frank Karsten,
Tipo - Junior Chipmunk,4,B,8,Frank Karsten,
Huey - Reliable Leader,2,B,8,Frank Karsten,
Louis - Endearing Alligator,4,B,8,Frank Karsten,
Snoops - Betrayed Partner,2,B,8,Frank Karsten,
Genie - Satisfied Dragon,4,B,8,Frank Karsten,
Yelana - Northuldra Leader,4,B,8,Frank Karsten,
Pua - Protective Pig,4,B,8,Frank Karsten,
Faline - Playful Fawn,2,B,8,Frank Karsten,
Kaa - Hypnotizing Python,2,B,8,Frank Karsten,
March Hare - Hare‐Brained Eccentric,4,B,8,Frank Karsten,
Ryder - Fleet‐Footed Infiltrator,4,B,8,Frank Karsten,
Chip - Quick Thinker,4,B,8,Frank Karsten,
Goofy - Groundbreaking Chef,4,B,8,Frank Karsten,
Captain Hook - The Pirate King,4,B,8,Frank Karsten,
Lilo - Causing an Uproar,4,B,8,Frank Karsten,
The Sultan - Royal Apparition,2,B,8,Frank Karsten,
Lumiere - Fired Up,4,B,8,Frank Karsten,
Wasabi - Always Prepared,4,B,8,Frank Karsten,
Darling Dear - Beloved Wife,4,B,8,Frank Karsten,
Arianna - Queen of Corona,4,B,8,Frank Karsten,
Aladdin - Vigilant Guard,4,B,8,Frank Karsten,
Anna - Magical Mission,4,B,8,Frank Karsten,
Pluto - Tried and True,4,B,8,Frank Karsten,
Vincenzo Santorini - The Explosives Expert,4,B,8,Frank Karsten,
Basil - Undercover Detective,4,B,8,Frank Karsten,
Desperate Plan,2,B,8,Frank Karsten,
Beyond the Horizon,2,B,8,Frank Karsten,
Nothing We Won't Do,4,B,8,Frank Karsten,
Fantastical and Magical,2,B,8,Frank Karsten,
Olaf - Recapping the Story,3,B-,8,Frank Karsten,
Captain Hook - Forceful Duelist,3,B-,8,Frank Karsten,
Tinker Bell - Insistent Fairy,3,B-,8,Frank Karsten,
The Coachman - Greedy Deceiver,3,B-,8,Frank Karsten,
Bernard - Over‐Prepared,1,B-,8,Frank Karsten,
Don Karnage - Air Pirate Leader,1,B-,8,Frank Karsten,
Wilhelmina Packard - The Radio Operator,3,B-,8,Frank Karsten,
Poe De Spell - Magica's Brother,3,B-,8,Frank Karsten,
Rolly - Chubby Puppy,3,B-,8,Frank Karsten,
Elsa - Fierce Protector,3,B-,8,Frank Karsten,
Gadget Hackwrench - Quirky Scientist,3,B-,8,Frank Karsten,
Jasmine - Steady Strategist,3,B-,8,Frank Karsten,
Jafar - High Sultan of Lorcana,1,B-,8,Frank Karsten,
Alice - Clumsy as Can Be,3,B-,8,Frank Karsten,
Chief Bogo - Commanding Officer,3,B-,8,Frank Karsten,
Perdita - Determined Mother,3,B-,8,Frank Karsten,
Alma Madrigal - Accepting Grandmother,3,B-,8,Frank Karsten,
Honest John - Shameless Schemer,3,B-,8,Frank Karsten,
Atitaya - Fang General,3,B-,8,Frank Karsten,
Fred - Giant‐Sized,3,B-,8,Frank Karsten,
Quick Shot,1,B-,8,Frank Karsten,
Pull the Lever!,3,B-,8,Frank Karsten,
They Never Come Back,3,B-,8,Frank Karsten,
Everybody's Got a Weakness,3,B-,8,Frank Karsten,
Forest Duel,3,B-,8,Frank Karsten,
Get Out!,1,B-,8,Frank Karsten,
Bill the Lizard - Chimney Sweep,2,C+,8,Frank Karsten,
Palace Guard - Spectral Sentry,2,C+,8,Frank Karsten,
Friend Owl - Cantankerous Neighbor,2,C+,8,Frank Karsten,
Bambi - Prince of the Forest,2,C+,8,Frank Karsten,
Dormouse - Easily Agitated,2,C+,8,Frank Karsten,
Mother Gothel - Knows What's Best,1,C+,8,Frank Karsten,
Ludwig von Drake - All‐Around Expert,1,C+,8,Frank Karsten,
Jiminy Cricket - Level‐Headed and Wise,2,C+,8,Frank Karsten,
Adelaide Bonfamille - Patron of the Arts,2,C+,8,Frank Karsten,
Dalmatian Puppy - Tail Wagger,2,C+,8,Frank Karsten,
Nathaniel Flint - Notorious Pirate,2,C+,8,Frank Karsten,
Flower - Shy Skunk,2,C+,8,Frank Karsten,
Zipper - Flying Ranger,2,C+,8,Frank Karsten,
General Li - Head of the Imperial Army,2,C+,8,Frank Karsten,
Louie - One Cool Duck,2,C+,8,Frank Karsten,
Madam Mim - Up to No Good,2,C+,8,Frank Karsten,
Vinnie - Green Pigeon,1,C+,8,Frank Karsten,
Bolt - Down but Not Out,2,C+,8,Frank Karsten,
Madame Medusa - Deceiving Partner,2,C+,8,Frank Karsten,
Flynn Rider - Breaking and Entering,1,C+,8,Frank Karsten,
Jock - Attentive Uncle,2,C+,8,Frank Karsten,
Bruno Madrigal - Single‐Minded,2,C+,8,Frank Karsten,
Brutus - Fearsome Crocodile,2,C+,8,Frank Karsten,
Mulan - Charging Ahead,1,C+,8,Frank Karsten,
Cri‐Kee - Part of the Team,2,C+,8,Frank Karsten,
Nani - Heist Mastermind,2,C+,8,Frank Karsten,
Iago - Out of Reach,2,C+,8,Frank Karsten,
Abu - Illusory Pachyderm,2,C+,8,Frank Karsten,
Hades - Ruthless Tyrant,1,C+,8,Frank Karsten,
Kuzco - Impulsive Llama,2,C+,8,Frank Karsten,
Light the Fuse,1,C+,8,Frank Karsten,
Candy Drift,2,C+,8,Frank Karsten,
Pouncing Practice,2,C+,8,Frank Karsten,
Undermine,2,C+,8,Frank Karsten,
Heads Held High,2,C+,8,Frank Karsten,
It Means No Worries,1,C+,8,Frank Karsten,
Atlantean Crystal,2,C+,8,Frank Karsten,
Hamster Ball,1,C+,8,Frank Karsten,
Royal Guard - Octopus Soldier,1,C,8,Frank Karsten,
Rhino - One‐Sixteenth Wolf,1,C,8,Frank Karsten,
Jasmine - Resourceful Infiltrator,1,C,8,Frank Karsten,
Charlotte La Bouff - Mardi Gras Princess,1,C,8,Frank Karsten,
Dale - Bumbler,1,C,8,Frank Karsten,
Nero - Fearsome Crocodile,1,C,8,Frank Karsten,
Megara - Part of the Plan,1,C,8,Frank Karsten,
Mushu - Fast‐Talking Dragon,1,C,8,Frank Karsten,
Wreck‐It Ralph - Back Seat Driver,1,C,8,Frank Karsten,
Bobby - Purple Pigeon,1,C,8,Frank Karsten,
Archimedes - Resourceful Owl,1,C,8,Frank Karsten,
Fred - Major Science Enthusiast,1,C,8,Frank Karsten,
Prince John - Fraidy‐Cat,1,C,8,Frank Karsten,
Anita Radcliffe - Dog Lover,1,C,8,Frank Karsten,
King Candy - Sugar Rush Nightmare,1,C,8,Frank Karsten,
Lady - Family Dog,1,C,8,Frank Karsten,
Magic Carpet - Phantom Rug,1,C,8,Frank Karsten,
Clawhauser - Front Desk Officer,1,C,8,Frank Karsten,
The Mouse Queen - Ruler of Mousedom,1,C,8,Frank Karsten,
Napoleon - Clever Bloodhound,1,C,8,Frank Karsten,
Khan - War Horse,1,C,8,Frank Karsten,
Jumba Jookiba - Critical Scientist,1,C,8,Frank Karsten,
Dewey - Lovable Showoff,1,C,8,Frank Karsten,
Gaston - Arrogant Showoff,1,C,8,Frank Karsten,
Mad Dog - Karnage's First Mate,1,C,8,Frank Karsten,
Queen of Hearts - Haughty Monarch,1,C,8,Frank Karsten,
The Colonel - Old Sheepdog,1,C,8,Frank Karsten,
Geppetto - Skilled Craftsman,1,C,8,Frank Karsten,
Lafayette - Sleepy Basset Hound,1,C,8,Frank Karsten,
Alice - Courageous Keyholder,1,C,8,Frank Karsten,
Arthur - Determined Squire,1,C,8,Frank Karsten,
Yzma - On Edge,1,C,8,Frank Karsten,
Madam Mim - Rhino,1,C,8,Frank Karsten,
Bruno Madrigal - Singing Seer,1,C,8,Frank Karsten,
Wreck‐It Ralph - Big Lug,1,C,8,Frank Karsten,
Donald Duck - Coin Collector,1,C,8,Frank Karsten,
Monstro - Infamous Whale,1,C,8,Frank Karsten,
Trials and Tribulations,1,C,8,Frank Karsten,
Wrong Lever!,1,C,8,Frank Karsten,
Most Everyone's Mad Here,1,C,8,Frank Karsten,
Lady - Decisive Dog,1,C-,8,Frank Karsten,
Gene - Niceland Resident,1,C-,8,Frank Karsten,
Toby Turtle - Wary Friend,1,C-,8,Frank Karsten,
Thumper - Young Bunny,1,C-,8,Frank Karsten,
Go Go Tomago - Mechanical Engineer,1,C-,8,Frank Karsten,
Roquefort - Lock Expert,1,C-,8,Frank Karsten,
LeFou - Cake Thief,1,C-,8,Frank Karsten,
Prince Achmed - Rival Suitor,1,C-,8,Frank Karsten,
Perdita - On the Lookout,1,C-,8,Frank Karsten,
Lumiere - Nimble Candelabra,1,C-,8,Frank Karsten,
Antonio's Jaguar - Faithful Companion,1,C-,8,Frank Karsten,
Hiro Hamada - Intuitive Thinker,1,C-,8,Frank Karsten,
Jim Dear - Beloved Husband,1,C-,8,Frank Karsten,
Sir Pellinore - Seasoned Knight,1,C-,8,Frank Karsten,
Mrs. Potts - Head Housekeeper,1,C-,8,Frank Karsten,
Joey - Blue Pigeon,1,C-,8,Frank Karsten,
Tramp - Observant Guardian,1,C-,8,Frank Karsten,
Figaro - Tuxedo Cat,1,C-,8,Frank Karsten,
Gloyd Orangeboar - Fierce Competitor,1,C-,8,Frank Karsten,
The Dodo - Outlandish Storyteller,1,C-,8,Frank Karsten,
Anna - Trusting Sister,1,C-,8,Frank Karsten,
Honey Lemon - Costumed Catalyst,1,C-,8,Frank Karsten,
Druun - Ravenous Plague,1,C-,8,Frank Karsten,
The Wardrobe - Perceptive Friend,1,C-,8,Frank Karsten,
Antonio Madrigal - Friend to All,1,C-,8,Frank Karsten,
Kuzco - Bored Royal,1,C-,8,Frank Karsten,
Chaca - Junior Chipmunk,1,C-,8,Frank Karsten,
Twitterpated,1,C-,8,Frank Karsten,
Only So Much Room,1,C-,8,Frank Karsten,
Down in New Orleans,0,C-,8,Frank Karsten,
Stopped Chaos in Its Tracks,1,C-,8,Frank Karsten,
Jeweled Collar,1,C-,8,Frank Karsten,
Mirabel Madrigal - Curious Child,0,D-,8,Frank Karsten,
Dumptruck - Karnage's Second Mate,0,D-,8,Frank Karsten,
Patch - Playful Pup,0,D-,8,Frank Karsten,
Little Sister - Responsible Rabbit,0,D-,8,Frank Karsten,
Bambi - Little Prince,0,D-,8,Frank Karsten,
Stitch - Experiment 626,0,D-,8,Frank Karsten,
Tiana - Natural Talent,0,D-,8,Frank Karsten,
Ratigan - Greedy Genius,0,D-,8,Frank Karsten,
Mickey Mouse - Giant Mouse,0,D-,8,Frank Karsten,
She's Your Person,0,D-,8,Frank Karsten,
He Who Steals and Runs Away,0,D-,8,Frank Karsten,
Walk the Plank!,0,D-,8,Frank Karsten,
The Sword of Shan‐Yu,0,D-,8,Frank Karsten,
The Nephews' Piggy Bank,0,D-,8,Frank Karsten,
Chem Purse,0,D-,8,Frank Karsten,
Scarab,0,D-,8,Frank Karsten,
Ice Spikes,0,D-,8,Frank Karsten,
Belle's Favorite Book,0,D-,8,Frank Karsten,
Television Set,0,D-,8,Frank Karsten,
Pongo - Determined Father,5,A,9,Frank Karsten,
Dumbo - Ninth Wonder of the Universe,5,A,9,Frank Karsten,
Genie - Of the Lamp,5,A,9,Frank Karsten,
The Queen - Wicked and Vain,5,A,9,Frank Karsten,
Belle - Accomplished Mystic,5,A,9,Frank Karsten,
Robin Hood - Champion of Sherwood,5,A,9,Frank Karsten,
Mulan - Elite Archer,5,A,9,Frank Karsten,
John Silver - Alien Pirate,5,A,9,Frank Karsten,
Tinker Bell - Giant Fairy,5,A,9,Frank Karsten,
Strength of a Raging Fire,5,A,9,Frank Karsten,
Alice - Growing Girl,5,B+,9,Frank Karsten,
Wildcat - Mechanic,5,B+,9,Frank Karsten,
Julieta Madrigal - Excellent Cook,5,B+,9,Frank Karsten,
Lilo - Best Explorer Ever,3,B+,9,Frank Karsten,
Sisu - Emboldened Warrior,5,B+,9,Frank Karsten,
Tinker Bell - Most Helpful,5,B+,9,Frank Karsten,
Moana - Undeterred Voyager,5,B+,9,Frank Karsten,
Dolores Madrigal - Easy Listener,5,B+,9,Frank Karsten,
Nani - Protective Sister,5,B+,9,Frank Karsten,
Queen of Hearts - Sensing Weakness,5,B+,9,Frank Karsten,
Jasmine - Fearless Princess,3,B+,9,Frank Karsten,
Ariel - Sonic Warrior,5,B+,9,Frank Karsten,
Robin Hood - Unrivaled Archer,5,B+,9,Frank Karsten,
Mufasa - King of the Pride Lands,5,B+,9,Frank Karsten,
Tick‐Tock - Ever‐Present Pursuer,5,B+,9,Frank Karsten,
Robin Hood - Daydreamer,5,B+,9,Frank Karsten,
Hercules - Beloved Hero,5,B+,9,Frank Karsten,
Stitch - Carefree Surfer,5,B+,9,Frank Karsten,
Medallion Weights,5,B+,9,Frank Karsten,
Smash,5,B+,9,Frank Karsten,
Pegasus - Gift for Hercules,4,B,9,Frank Karsten,
Dumbo - The Flying Elephant,2,B,9,Frank Karsten,
Mickey Mouse - Brave Little Prince,2,B,9,Frank Karsten,
Tuk Tuk - Lively Partner,4,B,9,Frank Karsten,
Ariel - Adventurous Collector,4,B,9,Frank Karsten,
Peter Pan's Shadow - Not Sewn On,2,B,9,Frank Karsten,
Philoctetes - No‐Nonsense Instructor,4,B,9,Frank Karsten,
Genie - Supportive Friend,2,B,9,Frank Karsten,
Pluto - Rescue Dog,4,B,9,Frank Karsten,
Winnie the Pooh - Hunny Wizard,4,B,9,Frank Karsten,
Card Soldiers - Full Deck,4,B,9,Frank Karsten,
Virana - Fang Chief,4,B,9,Frank Karsten,
Li Shang - Imperial Captain,4,B,9,Frank Karsten,
Eeyore - Overstuffed Donkey,4,B,9,Frank Karsten,
Scar - Finally King,2,B,9,Frank Karsten,
Maid Marian - Delightful Dreamer,4,B,9,Frank Karsten,
Stitch - Rock Star,4,B,9,Frank Karsten,
Sven - Official Ice Deliverer,4,B,9,Frank Karsten,
Mama Odie - Voice of Wisdom,2,B,9,Frank Karsten,
Hades - Infernal Schemer,2,B,9,Frank Karsten,
Pluto - Determined Defender,4,B,9,Frank Karsten,
World's Greatest Criminal Mind,4,B,9,Frank Karsten,
Look at This Family,4,B,9,Frank Karsten,
Cursed Merfolk - Ursula's Handiwork,1,B-,9,Frank Karsten,
Rafiki - Mystical Fighter,3,B-,9,Frank Karsten,
Enchantress - Unexpected Judge,3,B-,9,Frank Karsten,
Cruella De Vil - Fashionable Cruiser,3,B-,9,Frank Karsten,
Prince Eric - Dashing and Brave,3,B-,9,Frank Karsten,
Roxanne - Powerline Fan,1,B-,9,Frank Karsten,
Lumiere - Fiery Friend,3,B-,9,Frank Karsten,
Kuzco - Wanted Llama,3,B-,9,Frank Karsten,
The Queen - Conceited Ruler,1,B-,9,Frank Karsten,
Powerline - Musical Superstar,1,B-,9,Frank Karsten,
Elsa - Snow Queen,3,B-,9,Frank Karsten,
Belle - Untrained Mystic,3,B-,9,Frank Karsten,
Shere Khan - Menacing Predator,3,B-,9,Frank Karsten,
Lawrence - Jealous Manservant,3,B-,9,Frank Karsten,
Hercules - True Hero,3,B-,9,Frank Karsten,
Mickey Mouse - Steamboat Pilot,3,B-,9,Frank Karsten,
Minnie Mouse - Sweetheart Princess,1,B-,9,Frank Karsten,
Daisy Duck - Secret Agent,3,B-,9,Frank Karsten,
Daisy Duck - Musketeer Spy,3,B-,9,Frank Karsten,
Anna - True‐Hearted,3,B-,9,Frank Karsten,
Bruno Madrigal - Undetected Uncle,3,B-,9,Frank Karsten,
Camilo Madrigal - Prankster,3,B-,9,Frank Karsten,
Luisa Madrigal - Magically Strong One,1,B-,9,Frank Karsten,
Elsa - Gloves Off,3,B-,9,Frank Karsten,
Louie - Chill Nephew,3,B-,9,Frank Karsten,
Kuzco - Temperamental Emperor,1,B-,9,Frank Karsten,
Mulan - Considerate Diplomat,1,B-,9,Frank Karsten,
Beast - Gracious Prince,1,B-,9,Frank Karsten,
Max Goof - Chart Topper,1,B-,9,Frank Karsten,
Improvise,3,B-,9,Frank Karsten,
Fire the Cannons!,1,B-,9,Frank Karsten,
Beast's Mirror,3,B-,9,Frank Karsten,
The Queen - Regal Monarch,2,C+,9,Frank Karsten,
Sergeant Tibbs - Courageous Cat,2,C+,9,Frank Karsten,
Flounder - Voice of Reason,2,C+,9,Frank Karsten,
Rapunzel - Sunshine,2,C+,9,Frank Karsten,
Stitch - Alien Dancer,2,C+,9,Frank Karsten,
Powerline - Taking the Stage,1,C+,9,Frank Karsten,
Mickey Mouse - Standard Bearer,2,C+,9,Frank Karsten,
Megara - Pulling the Strings,2,C+,9,Frank Karsten,
LeFou - Instigator,2,C+,9,Frank Karsten,
Aurora - Regal Princess,2,C+,9,Frank Karsten,
Anna - Braving the Storm,2,C+,9,Frank Karsten,
Huey - Savvy Nephew,2,C+,9,Frank Karsten,
Queen of Hearts - Impulsive Ruler,2,C+,9,Frank Karsten,
Mulan - Free Spirit,2,C+,9,Frank Karsten,
Dewey - Showy Nephew,2,C+,9,Frank Karsten,
HeiHei - Bumbling Rooster,2,C+,9,Frank Karsten,
Winnie the Pooh - Having a Think,2,C+,9,Frank Karsten,
Max Goof - Rockin' Teen,1,C+,9,Frank Karsten,
Tinker Bell - Tiny Tactician,2,C+,9,Frank Karsten,
Prince Naveen - Penniless Royal,2,C+,9,Frank Karsten,
Cruella De Vil - Style Icon,1,C+,9,Frank Karsten,
Mickey Mouse - True Friend,2,C+,9,Frank Karsten,
Benja - Guardian of the Dragon Gem,2,C+,9,Frank Karsten,
Tinker Bell - Generous Fairy,1,C+,9,Frank Karsten,
Moana - Of Motunui,2,C+,9,Frank Karsten,
Ursula - Voice Stealer,1,C+,9,Frank Karsten,
Aurora - Dreaming Guardian,2,C+,9,Frank Karsten,
Powerline - World's Greatest Rock Star,1,C+,9,Frank Karsten,
Maui - Whale,2,C+,9,Frank Karsten,
Develop Your Brain,2,C+,9,Frank Karsten,
Be Our Guest,2,C+,9,Frank Karsten,
Dig a Little Deeper,1,C+,9,Frank Karsten,
Second Star to the Right,1,C+,9,Frank Karsten,
Lantern,1,C+,9,Frank Karsten,
The Magic Feather,1,C+,9,Frank Karsten,
Hidden Cove - Tranquil Haven,2,C+,9,Frank Karsten,
Motunui - Island Paradise,2,C+,9,Frank Karsten,
Olaf - Friendly Snowman,1,C,9,Frank Karsten,
Bobby Zimuruski - Spray Cheese Kid,1,C,9,Frank Karsten,
Mulan - Injured Soldier,1,C,9,Frank Karsten,
Tiana - Diligent Waitress,1,C,9,Frank Karsten,
Robin Hood - Capable Fighter,1,C,9,Frank Karsten,
Ursula - Vanessa,1,C,9,Frank Karsten,
Timothy Q. Mouse - Flight Instructor,1,C,9,Frank Karsten,
Ursula - Deceiver,1,C,9,Frank Karsten,
Gaston - Arrogant Hunter,1,C,9,Frank Karsten,
Nala - Undaunted Lioness,1,C,9,Frank Karsten,
Little John - Sir Reginald,1,C,9,Frank Karsten,
Queen of Hearts - Wonderland Empress,1,C,9,Frank Karsten,
Ursula - Sea Witch,1,C,9,Frank Karsten,
Sisu - Daring Visitor,1,C,9,Frank Karsten,
Hans - Noble Scoundrel,1,C,9,Frank Karsten,
John Silver - Greedy Treasure Seeker,1,C,9,Frank Karsten,
Ariel - Determined Mermaid,1,C,9,Frank Karsten,
Cinderella - Gentle and Kind,1,C,9,Frank Karsten,
Jafar - Keeper of Secrets,1,C,9,Frank Karsten,
Donald Duck - Perfect Gentleman,1,C,9,Frank Karsten,
P.J. Pete - Caught Up in the Music,1,C,9,Frank Karsten,
Alice - Accidentally Adrift,1,C,9,Frank Karsten,
Rapunzel - Letting Down Her Hair,1,C,9,Frank Karsten,
Grand Pabbie - Oldest and Wisest,1,C,9,Frank Karsten,
Elsa - Spirit of Winter,1,C,9,Frank Karsten,
One Jump Ahead,1,C,9,Frank Karsten,
Stand Out,1,C,9,Frank Karsten,
Heal What Has Been Hurt,1,C,9,Frank Karsten,
Be King Undisputed,1,C,9,Frank Karsten,
Four Dozen Eggs,1,C,9,Frank Karsten,
Lost in the Woods,1,C,9,Frank Karsten,
A Pirate's Life,1,C,9,Frank Karsten,
Circle of Life,1,C,9,Frank Karsten,
Under the Sea,1,C,9,Frank Karsten,
The Mob Song,1,C,9,Frank Karsten,
Magic Mirror,1,C,9,Frank Karsten,
Family Fishing Pole,1,C,9,Frank Karsten,
Aurora - Holding Court,0,C-,9,Frank Karsten,
Goofy - Set for Adventure,0,C-,9,Frank Karsten,
Simba - Scrappy Cub,0,C-,9,Frank Karsten,
Jafar - Lamp Thief,1,C-,9,Frank Karsten,
Max Goof - Rebellious Teen,0,C-,9,Frank Karsten,
Mama Odie - Mystical Maven,0,C-,9,Frank Karsten,
Belle - Inventive Engineer,1,C-,9,Frank Karsten,
Judy Hopps - Optimistic Officer,1,C-,9,Frank Karsten,
Ariel - Singing Mermaid,1,C-,9,Frank Karsten,
Prince Phillip - Warden of the Woods,0,C-,9,Frank Karsten,
Shenzi - Hyena Pack Leader,1,C-,9,Frank Karsten,
The Queen - Mirror Seeker,1,C-,9,Frank Karsten,
Captain Hook - Captain of the Jolly Roger,0,C-,9,Frank Karsten,
Maleficent - Monstrous Dragon,1,C-,9,Frank Karsten,
Sudden Chill,1,C-,9,Frank Karsten,
One Last Hope,0,C-,9,Frank Karsten,
Mother Knows Best,0,C-,9,Frank Karsten,
Last‐Ditch Effort,0,C-,9,Frank Karsten,
I2I,0,C-,9,Frank Karsten,
Rose Lantern,1,C-,9,Frank Karsten,
Coconut Basket,1,C-,9,Frank Karsten,
Agrabah - Marketplace,1,C-,9,Frank Karsten,
Pluto - Friendly Pooch,0,D-,9,Frank Karsten,
Jasmine - Heir of Agrabah,0,D-,9,Frank Karsten,
Aladdin - Prince Ali,0,D-,9,Frank Karsten,
Aurora - Tranquil Princess,0,D-,9,Frank Karsten,
Donald Duck - Sleepwalker,0,D-,9,Frank Karsten,
Raya - Headstrong,0,D-,9,Frank Karsten,
Mickey Mouse - Trumpeter,0,D-,9,Frank Karsten,
Prince Phillip - Vanquisher of Foes,0,D-,9,Frank Karsten,
I'm Stuck!,0,D-,9,Frank Karsten,
Poor Unfortunate Souls,0,D-,9,Frank Karsten,
You Can Fly!,0,D-,9,Frank Karsten,
Bruno's Return,0,D-,9,Frank Karsten,
Make the Potion,0,D-,9,Frank Karsten,
"I Find 'Em, I Flatten 'Em",0,D-,9,Frank Karsten,
Signed Contract,0,D-,9,Frank Karsten,
Ursula's Shell Necklace,0,D-,9,Frank Karsten,
Aurelian Gyrosensor,0,D-,9,Frank Karsten,
White Rabbit's Pocket Watch,0,D-,9,Frank Karsten,
Dinner Bell,0,D-,9,Frank Karsten,
Heart of Te Fiti,0,D-,9,Frank Karsten,
Casa Madrigal - Casita,0,D-,9,Frank Karsten,
Atlantica - Concert Hall,0,D-,9,Frank Karsten,
Maui's Place of Exile - Hidden Island,0,D-,9,Frank Karsten,
Cheshire Cat - Inexplicable,5,A,10,Frank Karsten,
Hades - Looking for a Deal,5,A,10,Frank Karsten,
Ursula - Whisper of Vanessa,5,A,10,Frank Karsten,
Scar - Eerily Prepared,5,A,10,Frank Karsten,
Demona - Scourge of the Wyvern Clan,5,A,10,Frank Karsten,
Shere Khan - Fearsome Tiger,5,A,10,Frank Karsten,
David Xanatos - Charismatic Leader,5,A,10,Frank Karsten,
Baloo - Friend and Guardian,5,A,10,Frank Karsten,
Goliath - Clan Leader,5,A,10,Frank Karsten,
Violet Sabrewing - Senior Junior Woodchuck,3,B+,10,Frank Karsten,
Rapunzel - Ready for Adventure,3,B+,10,Frank Karsten,
Peter Pan - High Flyer,3,B+,10,Frank Karsten,
Lexington - Small in Stature,3,B+,10,Frank Karsten,
Fairy Godmother - Magical Benefactor,3,B+,10,Frank Karsten,
Mayor Winddancer - Actor‐Turned‐Politician,3,B+,10,Frank Karsten,
Hercules - Mighty Leader,3,B+,10,Frank Karsten,
Gwythaint - Savage Hunter,3,B+,10,Frank Karsten,
Penumbra - Moon Alien,3,B+,10,Frank Karsten,
Nick Wilde - Persistent Investigator,3,B+,10,Frank Karsten,
Judy Hopps - Lead Detective,3,B+,10,Frank Karsten,
Little John - Impermanent Outlaw,3,B+,10,Frank Karsten,
He Hurled His Thunderbolt,3,B+,10,Frank Karsten,
Sudden Scare,3,B+,10,Frank Karsten,
Dragon Fire,3,B+,10,Frank Karsten,
Tinker Bell - Fancy Footwork,2,B,10,Frank Karsten,
Eilonwy - Princess of Llyr,2,B,10,Frank Karsten,
Flynn Rider - Spectral Scoundrel,2,B,10,Frank Karsten,
Shere Khan - Keen‐Eyed Hunter,2,B,10,Frank Karsten,
Black Heron - Real Bad Egg,2,B,10,Frank Karsten,
Megara - Secret Keeper,2,B,10,Frank Karsten,
Francine - Eyeing the Evidence,2,B,10,Frank Karsten,
Bagheera - Cautious Explorer,2,B,10,Frank Karsten,
Demona - Betrayer of the Clan,2,B,10,Frank Karsten,
Goliath - Guardian of Castle Wyvern,2,B,10,Frank Karsten,
Nibs - Lost Boy,2,B,10,Frank Karsten,
Rajah - Devoted Protector,2,B,10,Frank Karsten,
Broadway - Sturdy and Strong,2,B,10,Frank Karsten,
Cauldron Born - Mindless Horde,2,B,10,Frank Karsten,
Hook Hand - Unexpectedly Friendly,2,B,10,Frank Karsten,
Rapunzel - Creative Captor,2,B,10,Frank Karsten,
Genie - Investigative Mind,2,B,10,Frank Karsten,
Taran - Pig Keeper,2,B,10,Frank Karsten,
Headless Manhorse - Manny,2,B,10,Frank Karsten,
Creeper - Loyal Lackey,2,B,10,Frank Karsten,
